timestamp,occupancy_rate,active_sensors,avg_time_since_change,avg_prev_state_duration,dow,time_bucket,dow_time_bucket,is_weekend,is_holiday,hour_sin,hour_cos,dow_sin,dow_cos,roll_occ_rate_4,roll_turnover_4,roll_occ_rate_12,roll_turnover_12,roll_occ_rate_24,roll_turnover_24,roll_departure_rate_4,occupancy_lag_1,occupancy_lag_4,occupancy_lag_12,occupancy_lag_96,load_level_code,load_level
2035-01-01T07:00:00Z,0.74035183,156.0,797.92445473,1641.40203072,0.0,28.0,28.0,0.0,0.0,0.96592583,-0.25881905,0.0,1.0,0.70334183,3.66736889,0.61296002,4.82246981,0.54533472,4.5565812,0.23704942,0.70225607,0.66052008,0.48795887,0.40010764,1,medium
2035-01-01T07:15:00Z,0.7377812,154.0,827.49815589,1689.7543153,0.0,29.0,29.0,0.0,0.0,0.94693013,-0.32143947,0.0,1.0,0.71570142,2.65728436,0.6320512,4.5803693,0.55615353,4.1978908,0.33987489,0.74035183,0.68834283,0.50868704,0.40010764,2,high
2035-01-01T07:30:00Z,0.81225656,156.0,777.86995285,1604.17406013,0.0,30.0,30.0,0.0,0.0,0.92387953,-0.38268343,0.0,1.0,0.74816141,5.39924942,0.65866957,5.36202878,0.57003841,4.68846121,0.10282547,0.7377812,0.6824166,0.49283614,0.40010764,2,high
2035-01-01T07:45:00Z,0.77770572,156.0,826.64146429,1699.85921908,0.0,31.0,31.0,0.0,0.0,0.89687274,-0.44228869,0.0,1.0,0.76702383,5.98770387,0.68137887,5.65793297,0.58218292,4.8706813,1.484859,0.81225656,0.70225607,0.50519417,0.40010764,1,medium
2035-01-01T08:00:00Z,0.78807467,156.0,813.6220171,1672.49864683,0.0,32.0,32.0,0.0,0.0,0.8660254,-0.5,0.0,1.0,0.77895454,4.87863154,0.69831726,4.73458798,0.5966598,4.6357561,1.484859,0.77770572,0.74035183,0.58481399,0.40010764,2,high
2035-01-01T08:15:00Z,0.81776851,155.0,827.18893102,1686.48254396,0.0,33.0,33.0,0.0,0.0,0.83146961,-0.55557023,0.0,1.0,0.79895136,5.96355949,0.72043862,4.69714781,0.61275016,4.77351642,1.38203353,0.78807467,0.7377812,0.55231214,0.40010764,2,high
2035-01-01T08:30:00Z,0.83221668,153.0,815.72738625,1726.45746597,0.0,34.0,34.0,0.0,0.0,0.79335334,-0.60876143,0.0,1.0,0.80394139,3.56247207,0.73820015,3.99957523,0.62674588,4.43837405,1.38203353,0.81776851,0.81225656,0.61907826,0.40010764,1,medium
2035-01-01T08:45:00Z,0.7862524,154.0,787.85071464,1641.24810135,0.0,35.0,35.0,0.0,0.0,0.75183981,-0.65934582,0.0,1.0,0.80607806,4.01900996,0.75216193,4.60753703,0.63889372,4.73403614,1.83857143,0.83221668,0.77770572,0.61871111,0.40010764,1,medium
2035-01-01T09:00:00Z,0.82546994,155.0,796.65149419,1662.86081187,0.0,36.0,36.0,0.0,0.0,0.70710678,-0.70710678,0.0,1.0,0.81542688,5.17295356,0.76590775,4.57298466,0.65386237,4.80560607,1.83857143,0.7862524,0.78807467,0.66052008,0.40010764,1,medium
2035-01-01T09:15:00Z,0.81979718,156.0,825.07510524,1703.92801314,0.0,37.0,37.0,0.0,0.0,0.65934582,-0.75183981,0.0,1.0,0.81593405,4.21211043,0.77686228,4.27765143,0.66762291,4.68794545,2.06548171,0.82546994,0.81776851,0.68834283,0.40010764,1,medium
2035-01-01T09:30:00Z,0.7585605,155.0,774.81547293,1603.02369469,0.0,38.0,38.0,0.0,0.0,0.60876143,-0.79335334,0.0,1.0,0.79752001,6.08365045,0.7832076,5.01512398,0.67963234,4.96812328,4.51494879,0.81979718,0.83221668,0.6824166,0.40010764,1,medium
2035-01-01T09:45:00Z,0.73991151,154.0,829.33984836,1678.18354724,0.0,39.0,39.0,0.0,0.0,0.55557023,-0.83146961,0.0,1.0,0.78593478,4.99103874,0.78634556,4.99925086,0.68913642,4.81592032,3.42233708,0.7585605,0.7862524,0.70225607,0.40010764,1,medium
2035-01-01T10:00:00Z,0.73094643,154.0,829.29361957,1744.46493829,0.0,40.0,40.0,0.0,0.0,0.5,-0.8660254,0.0,1.0,0.76230391,3.78094017,0.78556177,4.61084175,0.6992609,4.71665578,3.78094017,0.73991151,0.82546994,0.74035183,0.40010764,0,low
2035-01-01T10:15:00Z,0.67960832,156.0,773.75577027,1676.62360156,0.0,41.0,41.0,0.0,0.0,0.44228869,-0.89687274,0.0,1.0,0.72725669,5.60755443,0.78071404,5.26107478,0.70638262,4.92072204,5.60755443,0.73094643,0.81979718,0.7377812,0.40010764,0,low
2035-01-01T10:30:00Z,0.62821485,154.0,781.20682977,1648.75160777,0.0,42.0,42.0,0.0,0.0,0.38268343,-0.92387953,0.0,1.0,0.69467028,5.21382597,0.76537723,4.95331616,0.7120234,5.15767247,5.21382597,0.67960832,0.7585605,0.81225656,0.40010764,0,low
2035-01-01T10:45:00Z,0.63256698,153.0,845.77757686,1707.91498756,0.0,43.0,43.0,0.0,0.0,0.32143947,-0.94693013,0.0,1.0,0.66783415,4.64195109,0.75328233,4.5506666,0.7173306,5.10429979,4.46786625,0.62821485,0.73991151,0.77770572,0.40010764,0,low
2035-01-01T11:00:00Z,0.57254297,153.0,800.8086275,1619.76482622,0.0,44.0,44.0,0.0,0.0,0.25881905,-0.96592583,0.0,1.0,0.62823328,6.68430814,0.73532136,5.21273395,0.71681931,4.97366097,6.5102233,0.63256698,0.73094643,0.78807467,0.40010764,0,low
2035-01-01T11:15:00Z,0.53674022,154.0,788.45864061,1648.25222351,0.0,45.0,45.0,0.0,0.0,0.19509032,-0.98078528,0.0,1.0,0.59251626,6.06289379,0.71190233,5.29418621,0.71617048,4.99566701,5.88880894,0.57254297,0.67960832,0.81776851,0.40010764,0,low
2035-01-01T11:30:00Z,0.51119192,153.0,800.40345173,1660.27938389,0.0,46.0,46.0,0.0,0.0,0.13052619,-0.99144486,0.0,1.0,0.56326052,5.02908695,0.68515027,5.44218779,0.71167521,4.72088151,4.85500211,0.53674022,0.62821485,0.83221668,0.40010764,0,low
2035-01-01T11:45:00Z,0.50646207,153.0,834.11103461,1752.56213494,0.0,47.0,47.0,0.0,0.0,0.06540313,-0.99785892,0.0,1.0,0.53173429,5.04419642,0.66183441,4.89239542,0.70699817,4.74996622,5.04419642,0.51119192,0.63256698,0.7862524,0.40010764,0,low
2035-01-01T12:00:00Z,0.4940047,154.0,845.40189328,1663.08661581,0.0,48.0,48.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.51209973,3.14153111,0.6342123,4.53559314,0.70006003,4.5542889,3.14153111,0.50646207,0.57254297,0.82546994,0.40010764,0,low
2035-01-01T12:15:00Z,0.45688957,153.0,799.61662161,1632.72205711,0.0,49.0,49.0,0.0,0.0,-0.06540313,-0.99785892,0.0,1.0,0.49213706,3.19402582,0.60397,4.95482468,0.69041614,4.61623805,3.19402582,0.4940047,0.53674022,0.81979718,0.40010764,0,low
2035-01-01T12:30:00Z,0.43952114,155.0,809.31373013,1733.86885185,0.0,50.0,50.0,0.0,0.0,-0.13052619,-0.99144486,0.0,1.0,0.47421937,2.8668313,0.57738339,4.36991474,0.6802955,4.69251936,2.8668313,0.45688957,0.51119192,0.7585605,0.40010764,0,low
2035-01-01T12:45:00Z,0.47309565,154.0,807.88783622,1641.20713339,0.0,51.0,51.0,0.0,0.0,-0.19509032,-0.98078528,0.0,1.0,0.46587777,4.0206175,0.55514874,4.56892167,0.67074715,4.78408627,2.67763699,0.43952114,0.50646207,0.73991151,0.40010764,0,low
2035-01-01T13:00:00Z,0.4596776,153.0,800.78748156,1684.30382463,0.0,52.0,52.0,0.0,0.0,-0.25881905,-0.96592583,0.0,1.0,0.45729599,4.05904473,0.532543,4.62829466,0.65905239,4.61956821,2.71606422,0.47309565,0.4940047,0.73094643,0.40010764,0,low
2035-01-01T13:15:00Z,0.42841475,155.0,806.40671484,1653.49358148,0.0,53.0,53.0,0.0,0.0,-0.32143947,-0.94693013,0.0,1.0,0.45017729,3.82495409,0.5116102,4.36062457,0.64616212,4.81084967,2.48197358,0.4596776,0.45688957,0.67960832,0.40010764,0,low
2035-01-01T13:30:00Z,0.43634835,153.0,807.64881628,1679.76428902,0.0,54.0,54.0,0.0,0.0,-0.38268343,-0.92387953,0.0,1.0,0.44938409,3.4475609,0.49562133,3.78115972,0.63049928,4.36723794,1.78723632,0.42841475,0.43952114,0.62821485,0.40010764,0,low
2035-01-01T13:45:00Z,0.45598971,156.0,805.7823719,1679.22026718,0.0,55.0,55.0,0.0,0.0,-0.44228869,-0.89687274,0.0,1.0,0.4451076,2.89023492,0.48090655,3.98501628,0.61709444,4.26784144,1.78723632,0.43634835,0.47309565,0.63256698,0.40010764,0,low
2035-01-01T14:00:00Z,0.47024357,153.0,816.15584424,1698.02562048,0.0,56.0,56.0,0.0,0.0,-0.5,-0.8660254,0.0,1.0,0.44774909,2.92366705,0.4723816,3.37474763,0.60385148,4.29374079,1.25051427,0.45598971,0.4596776,0.57254297,0.40010764,0,low
2035-01-01T14:15:00Z,0.48600894,155.0,803.28806174,1739.77871717,0.0,57.0,57.0,0.0,0.0,-0.55557023,-0.83146961,0.0,1.0,0.46214764,2.30376764,0.468154,3.10758252,0.59002816,4.20088437,0.0,0.47024357,0.42841475,0.53674022,0.40010764,0,low
2035-01-01T14:30:00Z,0.5010578,155.0,815.41204732,1687.42447287,0.0,58.0,58.0,0.0,0.0,-0.60876143,-0.79335334,0.0,1.0,0.478325,2.58837793,0.46730949,2.96759004,0.57622988,4.20488892,0.0,0.48600894,0.43634835,0.51119192,0.40010764,0,low
2035-01-01T14:45:00Z,0.47354549,153.0,819.62498957,1650.01407936,0.0,59.0,59.0,0.0,0.0,-0.65934582,-0.75183981,0.0,1.0,0.48271395,2.90321546,0.46456644,3.27135596,0.56320042,4.08187569,1.10049206,0.5010578,0.45598971,0.50646207,0.40010764,0,low
2035-01-01T15:00:00Z,0.48353555,153.0,826.25015296,1722.83769783,0.0,60.0,60.0,0.0,0.0,-0.70710678,-0.70710678,0.0,1.0,0.48603694,2.73266364,0.46369401,3.23845847,0.54895316,3.88702581,1.10049206,0.47354549,0.47024357,0.4940047,0.40010764,0,low
2035-01-01T15:15:00Z,0.54893656,153.0,786.86572741,1640.12639934,0.0,61.0,61.0,0.0,0.0,-0.75183981,-0.65934582,0.0,1.0,0.50176885,4.71808898,0.47136459,3.61560357,0.5376673,4.28521413,1.10049206,0.48353555,0.48600894,0.45688957,0.40010764,0,low
2035-01-01T15:30:00Z,0.50506079,154.0,783.49720728,1655.14620384,0.0,62.0,62.0,0.0,0.0,-0.79335334,-0.60876143,0.0,1.0,0.5027696,5.87116524,0.47682623,3.96903469,0.52710481,4.16947471,2.85552267,0.54893656,0.5010578,0.43952114,0.40010764,0,low
2035-01-01T15:45:00Z,0.52939453,154.0,814.25313811,1662.95385614,0.0,63.0,63.0,0.0,0.0,-0.83146961,-0.55557023,0.0,1.0,0.51673186,5.74402262,0.4815178,3.84582433,0.51833327,4.207373,1.75503061,0.50506079,0.47354549,0.47309565,0.40010764,0,low
2035-01-01T16:00:00Z,0.5280885,155.0,848.19999428,1724.2992376,0.0,64.0,64.0,0.0,0.0,-0.8660254,-0.5,0.0,1.0,0.52787009,5.39666155,0.48721871,3.68433074,0.50988086,4.1563127,1.80727189,0.52939453,0.48353555,0.4596776,0.40010764,0,low
2035-01-01T16:15:00Z,0.57572616,153.0,815.11848647,1610.39138646,0.0,65.0,65.0,0.0,0.0,-0.89687274,-0.44228869,0.0,1.0,0.53456749,4.68612766,0.49949466,3.90266143,0.50555243,4.131643,1.80727189,0.5280885,0.54893656,0.42841475,0.40010764,0,low
2035-01-01T16:30:00Z,0.5606194,155.0,825.07417937,1741.01668465,0.0,66.0,66.0,0.0,0.0,-0.92387953,-0.38268343,0.0,1.0,0.54845715,3.53536713,0.50985058,3.99830343,0.50273595,3.88973157,0.65651136,0.57572616,0.50506079,0.43634835,0.40010764,0,low
2035-01-01T16:45:00Z,0.54296269,153.0,827.72052884,1691.31633728,0.0,67.0,67.0,0.0,0.0,-0.94693013,-0.32143947,0.0,1.0,0.55184919,3.26828603,0.51709833,3.97184137,0.49900244,3.97842882,1.3627797,0.5606194,0.52939453,0.45598971,0.40010764,0,low
2035-01-01T17:00:00Z,0.54234439,154.0,813.12624268,1749.34569137,0.0,68.0,68.0,0.0,0.0,-0.96592583,-0.25881905,0.0,1.0,0.55541316,3.24077687,0.52310673,3.79003402,0.49774417,3.58239082,1.33527054,0.54296269,0.5280885,0.47024357,0.40010764,0,low
2035-01-01T17:15:00Z,0.55730384,153.0,803.93427743,1733.11592719,0.0,69.0,69.0,0.0,0.0,-0.98078528,-0.19509032,0.0,1.0,0.55080758,1.93364865,0.52904798,3.77928843,0.49860099,3.44343548,1.33527054,0.54234439,0.57572616,0.48600894,0.40010764,0,low
2035-01-01T17:30:00Z,0.57580474,153.0,801.56032323,1730.87030465,0.0,70.0,70.0,0.0,0.0,-0.99144486,-0.13052619,0.0,1.0,0.55460392,2.06941424,0.53527689,3.82531554,0.50129319,3.39645279,0.73100046,0.55730384,0.5606194,0.5010578,0.40010764,0,low
2035-01-01T17:45:00Z,0.5389538,154.0,818.52558175,1699.36107242,0.0,71.0,71.0,0.0,0.0,-0.99785892,-0.06540313,0.0,1.0,0.55360169,2.83718334,0.54072758,3.94983066,0.50264701,3.61059331,1.49876956,0.57580474,0.54296269,0.47354549,0.40010764,0,low
2035-01-01T18:00:00Z,0.54778465,155.0,805.85873777,1714.15427872,0.0,72.0,72.0,0.0,0.0,-1.0,-0.0,0.0,1.0,0.55496176,3.1656853,0.54608167,3.93437457,0.50488784,3.58641652,1.47403744,0.5389538,0.54234439,0.48353555,0.40010764,0,low
2035-01-01T18:15:00Z,0.53776688,153.0,839.19042625,1715.84052664,0.0,73.0,73.0,0.0,0.0,-0.99785892,0.06540313,0.0,1.0,0.55007752,2.9680179,0.54515087,3.1959314,0.50825773,3.40576749,1.87474815,0.54778465,0.55730384,0.54893656,0.40010764,0,low
2035-01-01T18:30:00Z,0.50196234,154.0,817.45822082,1628.16270788,0.0,74.0,74.0,0.0,0.0,-0.99144486,0.13052619,0.0,1.0,0.53161692,3.66016391,0.54489266,3.08831509,0.51085945,3.52867489,3.30692983,0.53776688,0.57580474,0.50506079,0.40010764,0,low
2035-01-01T18:45:00Z,0.48786595,156.0,838.11461525,1743.18145416,0.0,75.0,75.0,0.0,0.0,-0.98078528,0.19509032,0.0,1.0,0.51884496,2.74998199,0.54143195,2.95181712,0.51147487,3.39882073,2.39674791,0.50196234,0.5389538,0.52939453,0.40010764,0,low
2035-01-01T19:00:00Z,0.45600168,156.0,799.5264025,1696.62295419,0.0,76.0,76.0,0.0,0.0,-0.96592583,0.25881905,0.0,1.0,0.49589922,3.67131887,0.53542471,3.35926034,0.51132171,3.52179554,3.67131887,0.48786595,0.54778465,0.5280885,0.40010764,0,low
2035-01-01T19:15:00Z,0.43487777,153.0,806.57281196,1728.91424755,0.0,77.0,77.0,0.0,0.0,-0.94693013,0.32143947,0.0,1.0,0.47017694,4.11556454,0.52368735,3.0057437,0.511591,3.45420256,4.11556454,0.45600168,0.53776688,0.57572616,0.40010764,0,low
2035-01-01T19:30:00Z,0.48742802,155.0,777.95371629,1646.58397635,0.0,78.0,78.0,0.0,0.0,-0.92387953,0.38268343,0.0,1.0,0.46654336,4.78539271,0.51758806,3.50499029,0.51371932,3.75164686,2.68338286,0.43487777,0.50196234,0.5606194,0.40010764,0,low
2035-01-01T19:45:00Z,0.45603763,153.0,809.17176174,1651.02558237,0.0,79.0,79.0,0.0,0.0,-0.89687274,0.44228869,0.0,1.0,0.45858627,5.47715283,0.51034431,3.68810605,0.51372132,3.82997371,3.37514298,0.48742802,0.48786595,0.54296269,0.40010764,0,low
2035-01-01T20:00:00Z,0.46249542,154.0,826.67042754,1755.46531218,0.0,80.0,80.0,0.0,0.0,-0.8660254,0.5,0.0,1.0,0.46020971,4.46089355,0.50369023,3.7659659,0.51339848,3.77799996,2.10057202,0.45603763,0.45600168,0.54234439,0.40010764,0,low
2035-01-01T20:15:00Z,0.40049138,154.0,785.78155704,1671.84071419,0.0,81.0,81.0,0.0,0.0,-0.83146961,0.55557023,0.0,1.0,0.45161311,6.09609867,0.49062252,4.39322704,0.50983525,4.08625773,3.73577715,0.46249542,0.43487777,0.55730384,0.40010764,0,low
2035-01-01T20:30:00Z,0.43979042,154.0,806.3686383,1680.3968012,0.0,82.0,82.0,0.0,0.0,-0.79335334,0.60876143,0.0,1.0,0.43970371,5.56605048,0.479288,4.6705357,0.50728244,4.24792562,3.73577715,0.40049138,0.48742802,0.57580474,0.40010764,0,low
2035-01-01T20:45:00Z,0.42341396,154.0,800.96800344,1717.84857175,0.0,83.0,83.0,0.0,0.0,-0.75183981,0.65934582,0.0,1.0,0.4315478,4.96549324,0.46965968,4.39754269,0.50519363,4.17368667,3.13521991,0.43979042,0.45603763,0.5389538,0.40010764,0,low
2035-01-01T21:00:00Z,0.39092137,154.0,819.23478785,1634.1583031,0.0,84.0,84.0,0.0,0.0,-0.70710678,0.70710678,0.0,1.0,0.41365428,6.00688515,0.45658774,4.71303252,0.5013347,4.32370355,4.4349235,0.42341396,0.46249542,0.54778465,0.40010764,0,low
2035-01-01T21:15:00Z,0.42924371,154.0,805.97055431,1625.1277917,0.0,85.0,85.0,0.0,0.0,-0.65934582,0.75183981,0.0,1.0,0.42084237,5.05961721,0.44754414,5.09042681,0.4963475,4.14317911,1.95476199,0.39092137,0.40049138,0.53776688,0.40010764,0,low
2035-01-01T21:30:00Z,0.40801218,155.0,799.246442,1708.31567398,0.0,86.0,86.0,0.0,0.0,-0.60876143,0.79335334,0.0,1.0,0.41289781,4.33691663,0.43971496,4.89611994,0.49230381,3.99221752,2.80402307,0.42924371,0.43979042,0.50196234,0.40010764,0,low
2035-01-01T21:45:00Z,0.39168218,155.0,813.18476206,1686.0071405,0.0,87.0,87.0,0.0,0.0,-0.55557023,0.83146961,0.0,1.0,0.40496486,4.33505841,0.43169964,4.92590149,0.48656579,3.93885931,2.80216484,0.40801218,0.42341396,0.48786595,0.40010764,0,low
2035-01-01T22:00:00Z,0.40181514,153.0,837.20708202,1736.37227178,0.0,88.0,88.0,0.0,0.0,-0.5,0.8660254,0.0,1.0,0.4076883,3.44067341,0.4271841,4.6361507,0.48130441,3.99770552,1.50246126,0.39168218,0.39092137,0.45600168,0.40010764,0,low
2035-01-01T22:15:00Z,0.42773795,154.0,797.84685482,1717.99646216,0.0,89.0,89.0,0.0,0.0,-0.44228869,0.89687274,0.0,1.0,0.40731186,2.94469196,0.42658911,4.70013595,0.47513823,3.85293982,1.50246126,0.40181514,0.42924371,0.43487777,0.40010764,0,low
2035-01-01T22:30:00Z,0.36902582,155.0,778.35864207,1641.97779583,0.0,90.0,90.0,0.0,0.0,-0.38268343,0.92387953,0.0,1.0,0.39756527,4.44391578,0.41672226,4.7822943,0.46715516,4.14364229,3.00168508,0.42773795,0.40801218,0.48742802,0.40010764,0,low
